codeInsee,CodePostal,NomOrganisme,NomCommune,Email,Téléphone,Url,Adresse,Latitude,Longitude,dateMiseAJour
59354,59182,Mairie de Loffre,Loffre,mairiedeloffre@wanadoo.fr,03 27 80 51 43,http://www.commune-loffre.fr,1221 rue des Moines,50.3555984497,3.17316007614,2016-08-08
25388,25205,Mairie de Montbéliard,Montbéliard Cedex,contact@montbeliard.com,03 81 99 22 00,http://www.montbeliard.fr,Rue de l'Hôtel-de-Ville,47.5099983215,6.79815006256,2016-11-14
94046,94700,Mairie de Maisons-Alfort,Maisons-Alfort,ville@maisons-alfort.fr,01 43 96 77 00,http://www.maisons-alfort.fr,118 avenue du Général-de-Gaulle,48.8012008667,2.43154001236,2017-05-10
51652,51260,Mairie de Vouarces,VOUARCES,"","","",grande rue,48.5917701721,3.89770197868,2004-09-28
85025,85600,Mairie de La Boissière-de-Montaigu,La Boissière-de-Montaigu,buxia@boissieredemontaigu.fr,02 51 41 61 08,http://www.boissieredemontaigu.fr,3 rue de Cholet,46.9487991,-1.1905699,2016-08-08
79299,79330,Mairie de Saint-Varent,Saint-Varent,villesaintvarent@wanadoo.fr,05 49 67 62 11,http://www.saintvarent.fr,3 place de l'Hôtel-de-Ville,46.8910293579,-0.233807995915,2016-08-08
68248,68480,Mairie d'Oltingue,Oltingue,oltingue@wanadoo.fr,03 89 40 70 11,http://www.oltingue.fr,18 place Saint-Martin,47.4915008545,7.39046001434,2017-03-31
21507,21110,Mairie de Premières,Premières,mairiepremieres@orange.fr,+33 3 80 31 55 80,"",7 Grande rue,47.2607002258,5.2848200798,2016-04-12
65202,65400,Mairie de Gez,Gez,mairie-gez@wanadoo.fr,05 62 97 19 70,"",Rue du Bayet,43.0118026733,-0.11037299782,2017-10-09
64168,64270,Mairie de Carresse-Cassaber,Carresse-Cassaber,mairie.caresse-cassaber@wanadoo.fr,05 59 38 46 72,http://www.mairie-carresse-cassaber.fr,1 rue Darré-Biar,43.479055,-0.994887,2017-02-21
62069,62310,Mairie d'Azincourt,Azincourt,mairie.azincourt@orange.fr,+33 3 21 04 41 12,"",22 rue Charles-VI,50.4631996155,2.12841010094,2015-08-12
43050,43410,Mairie de Chambezon,Chambezon,mairie-chamdezon@orange.fr,+33 4 71 76 59 55,"",Le Bourg,45.3801307678,3.2406771183,2013-01-10
22081,22120,Mairie de Hillion,Hillion,contact@mairie-hillion.fr,02 96 32 21 04,http://www.mairie-hillion.fr,2 rue de la Tour-du-Fa,48.513542,-2.667343,2017-02-21
01408,01250,Mairie de Simandre-sur-Suran,Simandre-sur-Suran,mairiedesimandre@wanadoo.fr,04 74 30 63 36,http://simandre-sur-suran.wix.com/accueil,9 route de Villereversure,46.1905362,5.3645608,2016-12-16
21542,21700,Mairie de Saint-Bernard,Saint-Bernard,mairiesaint-bernard@wanadoo.fr,+33 3 80 62 81 49,"",36 voie Romaine,47.1575446,5.0167441,2016-04-12
81054,81580,Mairie de Cambounet-sur-le-Sor,Cambounet-sur-le-Sor,mairie.cambounet-sor@wanadoo.fr,05 63 71 71 87,http://www.cambounet-sor.fr,5 rue de la Mairie,43.5769996643,2.1130399704,2017-10-09
06146,06420,Mairie de Tournefort,Tournefort,mairie.tournefort@wanadoo.fr,04 93 02 90 56,"",63 route de Massoins,43.9463996887,7.15116977692,2017-07-10
88316,88140,Mairie de Morville,Morville,"",03 29 95 57 48,"",1 chemin du Village,48.9166862,6.1564989,2017-06-13
07187,07110,Mairie de Prunet,Prunet,mairieprunet07@orange.fr,04 75 88 37 75,"",40 chemin de la Ligne,44.5962982178,4.26118993759,2016-12-16
11051,11270,Mairie de Brézilhac,Brézilhac,mairiebrezilhac@orange.fr,04 68 69 12 31,http://www.brezilhac.fr,17 place de la Libération,43.1682777405,2.07844805717,2017-07-10
50354,50200,Mairie de Montsurvent,Montsurvent,mairie-montsurvent@wanadoo.fr,02 33 45 19 38,"",1 place de la Mairie,49.1150627136,-1.49802494049,2017-04-21
84080,84170,Mairie de Monteux,Monteux,ville.monteux@monteux.fr,04 90 66 97 00,http://www.monteux.fr,28 place des Droits-de-l'Homme,44.0343017578,4.99538993835,2017-07-10
77039,77350,Mairie de Boissise-la-Bertrand,Boissise-la-Bertrand,boissise-la-bertrand@orange.fr,+33 1 64 38 20 21,http://boississe-la-bertrand.fr,2 rue François-Rolin,48.5293998718,2.5886900425,2016-05-10
40218,40310,Mairie de Parleboscq,Parleboscq,mairie.parleboscq@wanadoo.fr,05 58 44 32 07,"",Saint-Cricq,43.9341374,0.0279867,2017-02-21
43001,43100,Mairie d'Agnat,Agnat,mairie.agnat@wanadoo.fr,04 71 76 32 76,"",Le Bourg,45.3433685303,3.44847798347,2017-03-31
54510,54280,Mairie de Sorneville,Sorneville,mairie.sorneville@orange.fr,03 83 31 70 37,"",24 Grande rue,48.7480812073,6.41799879074,2017-06-13
54280,54240,Mairie de Jœuf,Jœuf,communication@ville-joeuf.fr,03 82 22 20 60,http://www.ville-joeuf.fr,30 place de l'Hôtel-de-Ville,49.2299995422,6.00834989548,2017-06-13
78423,78180,Mairie de Montigny-le-Bretonneux,Montigny-le-Bretonneux,mairie@montigny78.fr,01 39 30 31 32,http://www.montigny78.fr,Hôtel de Ville,48.7697601318,2.03700494766,2017-05-10
26054,26790,Mairie de Bouchet,Bouchet,mairie-bouchet@wanadoo.fr,04 75 04 80 11,http://www.mairie-bouchet.fr,4 place de la Mairie,45.4673995972,5.31430006027,2016-12-16
74060,74410,Mairie de La Chapelle-Saint-Maurice,La Chapelle-Saint-Maurice,lachapellestmaurice@orange.fr,04 50 32 03 39,"",Chef-lieu,"","",2017-08-31
58175,58110,Mairie de Mont-et-Marré,Mont-et-Marré,mairie.montetmarre@wanadoo.fr,+33 3 86 84 11 34,"",Le Bourg,47.0481987,3.65441989899,2016-04-12
14654,14170,Mairie de Saint-Pierre-en-Auge,Saint-Pierre-en-Auge,mairie@mairie-saint-pierre-sur-dives.fr,+33 2 31 20 73 28,http://www.mairie-saint-pierre-sur-dives.fr,Saint-Pierre-sur-Dives,49.0203018188,-0.0317340008914,2017-06-30
14660,14640,Mairie de Saint-Vaast-en-Auge,Saint-Vaast-en-Auge,mairie.st-vaastenauge@orange.fr,+33 2 31 79 29 22,"",Hôtel de Ville,49.2906004,1.778E-4,2016-04-12
95094,95720,Mairie de Bouqueval,Bouqueval,mairiebouqueval@wanadoo.fr,+33 1 39 92 84 98,"",Place Eugène-Süe,49.0245018005,2.42445993423,2016-05-10
08324,08430,Mairie de Neuvizy,Neuvizy,neuvilly.mairie@orange.fr,03 24 72 27 54,"",6 rue Simon,49.6295013428,4.5347700119,2017-07-10
2A085,20117,Mairie de Cauro,Cauro,mairie-cauro@wanadoo.fr,04 95 28 40 89,http://www.mairie-cauro.fr,Teghia,41.918179,8.916,2017-05-10
49021,49250,Mairie de Beaufort-en-Anjou,Beaufort-en-Anjou,mairie@beaufortenvallee.fr,02 41 79 74 60,http://www.beaufortenvallee.fr,16 rue de l'Hôtel-de-Ville,47.4402008057,-0.215103000402,2016-08-08
57314,57830,Mairie de Héming,Héming,mairie.heming@wanadoo.fr,03 87 25 00 18,http://www.heming.fr,Rue de Nancy,48.6915016174,6.96273994446,2017-06-13
12068,12240,Mairie de Colombiès,Colombiès,mairie-colombies@wanadoo.fr,05 65 69 92 12,http://www.colombies.fr,Le Bourg,44.3873977661,2.33478307724,2017-10-09
14478,14290,Mairie d'Orbec,Orbec,mairie@orbec.fr,02 31 32 82 02,http://www.orbec.fr,Place Foch,49.020823,0.404883,2017-04-21
14654,14170,Mairie déléguée de Sainte-Marguerite-de-Viette,Saint-Pierre-en-Auge,mairie.stviette@wanadoo.fr,+33 2 31 20 62 96,"",Sainte-Marguerite-de-Viette,49.012424469,0.087327003479,2017-06-30
65103,65350,Mairie de Bouilh-Péreuilh,Bouilh-Péreuilh,mairie.bouilh-pereuilh@orange.fr,05 62 35 13 88,"",Le Village,43.3065795898,0.18743699789,2017-10-09
80047,80300,Mairie d'Aveluy,Aveluy,mairie.aveluy@wanadoo.fr,03 22 75 15 09,http://www.mairie-aveluy.com,5 bis rue de l'Église,50.0237846375,2.66082692146,2016-11-14
52045,52100,Mairie de Bettancourt-la-Ferrée,Bettancourt-la-Ferrée,mairie.bettancourtlaferree@wanadoo.fr,03 25 05 11 24,http://www.bettancourt-la-ferree.fr,Rue Denis-Mougeot,48.6530564,4.9728447,2016-07-06
09149,09200,Mairie de Lacourt,Lacourt,commune-de-lacourt@wanadoo.fr,05 61 66 01 37,"",1 place de la Mairie,42.945554,1.2634524,2017-10-09
61501,61110,Mairie de Verrières,Verrières,mairie-verrieres@cdcperchesud.com,02 33 73 71 05,"",3 rue des Écoles,48.3916015625,0.762506008148,2017-04-21
76223,76190,Mairie d'Écalles-Alix,Écalles-Alix,mairie.ecalles-alix@wanadoo.fr,02 35 95 06 74,"",203 rue du Bourg,49.6149940491,0.82469201088,2016-12-16
89283,89560,Mairie d'Ouanne,Ouanne,mairie-ouanne@wanadoo.fr,03 86 47 64 90,"",1 place du 8-Mai,47.661826,3.418814,2017-04-21
09293,09000,Mairie de Serres-sur-Arget,Serres-sur-Arget,mairie.serresurarget@orange.fr,05 61 65 16 21,"",Le Village,42.9688987732,1.51935994625,2017-10-09
55018,55700,Mairie d'Autréville-Saint-Lambert,Autréville-Saint-Lambert,autreville55@orange.fr,03 29 80 33 91,"",1 rue du Lavoir,49.5620307922,5.12776517868,2017-06-13
46018,46500,Mairie du Bastit,Le Bastit,mairie.lebastit@wanadoo.fr,05 65 38 75 97,http://www.lebastit-village.com,Le Bourg,44.748500824,1.8869600296,2017-10-09
50388,50660,Mairie d'Orval sur Sienne,Orval,marie-orval@wanadoo.fr,+33 2 33 45 01 56,"",7 rue de l'Église,49.013999939,-1.47108995914,2016-04-12
51018,51150,Mairie d'Athis,Athis,mairieathis@wanadoo.fr,03 26 57 62 94,"",1 rue Camille-Soudant,49.016998291,4.12814998627,2017-07-10
71473,71800,Mairie de Saint-Racho,Saint-Racho,mairiedesaint-racho@orange.fr,03 85 28 12 00,"",Le Bourg,46.2650121,4.3661657,2017-04-21
74048,74890,Mairie de Brenthonne,Brenthonne,mairiebrenthonne@wanadoo.fr,04 50 36 12 38,"",21 route de Thonon-les-Bains,46.2633018494,6.36493015289,2016-12-16
12104,12260,Mairie de Foissac,Foissac,foissac.mairie@wanadoo.fr,05 65 64 61 16,"",Le Bourg,44.5101623535,2.00233006477,2017-10-09
61005,61130,Mairie d'Appenai-sous-Bellême,Appenai-sous-Bellême,appenai.sousbelleme@wanadoo.fr,02 33 73 03 08,"",6 rue des Viviers,48.3669013977,0.628593981266,2017-04-21
55449,55320,Mairie de Rupt-en-Woëvre,Rupt-en-Woëvre,mairieruptenwoevre@wanadoo.fr,03 29 87 74 06,"",4 place Maurice-Genevoix,49.0530014038,5.48917007446,2017-06-13
27228,27350,Mairie d'Éturqueraye,Éturqueraye,mairie.eturqueraye@wanadoo.fr,+33 2 32 57 32 31,"","57, rue de l'Église",49.3583831787,0.685386002064,2014-08-04
82133,82160,Mairie de Mouillac,Mouillac,mairie-mouillac@info82.com,05 63 67 03 58,"",1 place Michel-Lejeaille,44.2670354,1.6663934,2017-10-09
76033,76110,Mairie d'Auberville-la-Renault,Auberville-la-Renault,mairieaubervillelarenault@orange.fr,02 35 27 71 34,http://www.aubervillelarenault.fr,169 rue de la Mairie,49.6797981262,0.367303997278,2016-12-16
54272,54200,Mairie de Jaillon,Jaillon,mairiedejaillon@wanadoo.fr,03 83 62 95 62,http://www.mairie-jaillon.fr,1 place de la Mairie,48.7571983337,5.96822977066,2017-06-13
31395,31605,Mairie de Muret,Muret Cedex,accueil@mairie-muret.fr,05 61 51 95 95,http://mairiedemuret.fr,27 rue Castelvielh,43.4619468,1.3312324,2017-10-09
19226,19170,Mairie de Saint-Merd-les-Oussines,Saint-Merd-les-Oussines,mairie-st-merd-les-oussines@wanadoo.fr,05 55 95 57 65,"",Le Bourg,45.632900238,2.03988003731,2017-03-31
03193,03190,Mairie de Nassigny,Nassigny,mairie-nassigny@pays-allier.com,04 70 06 71 09,"",4 rue des Chênes,46.5349006653,2.6075899601,2017-03-31
23028,23200,Mairie de Bosroger,Bosroger,mairie.bosroger@wanadoo.fr,05 55 83 31 97,http://www.bosroger.fr,1 le Bourg,45.9919815063,2.25148797035,2017-03-31
55552,55600,Mairie de Vigneul-sous-Montmédy,Vigneul-sous-Montmédy,mairie.vigneul.so@orange.fr,03 29 80 07 36,"",6 rue de la Mairie,49.5087585449,5.33280515671,2017-06-13
08428,08270,Mairie de Sorcy-Bauthémont,Sorcy-Bauthémont,mairie.sorcybauthemont@wanadoo.fr,03 24 72 08 38,"",1 place du Pachy,49.5375442505,4.53532409668,2017-07-10
78571,78860,Mairie de Saint-Nom-la-Bretèche,Saint-Nom-la-Bretèche,accueil@mairiefnlb.fr,01 30 80 07 00,http://www.saintnomlabreteche.fr,32 rue de la Fontaine-des-Vaux,48.8599014282,2.02078008652,2017-05-10
74212,74130,Mairie de Petit-Bornand-les-Glières,Petit-Bornand-les-Glières,maptbo@mairie-petit-bornand.fr,+33 4 50 03 50 90,http://www.petit-bornand.fr,Place de la Mairie,45.999835968,6.39526891708,2015-07-08
08425,08250,Mairie de Sommerance,Sommerance,mairiedesommerance@orange.fr,+33 3 24 30 78 75,"","14, rue de la Hallette",49.3353996277,4.93865013123,2013-01-10
44179,44850,Mairie de Saint-Mars-du-Désert,Saint-Mars-du-Désert,mairie@saintmarsdudesert.fr,02 40 77 44 09,http://www.saint-mars-du-desert.fr,1 place Jean-Moulin,47.3018989563,-1.48956000805,2016-08-08
52242,52600,Mairie de Haute-Amance,Haute-Amance,mairie.hauteamance@wanadoo.fr,03 25 84 95 42,"",Place Virey,47.8413009644,5.55104017258,2017-07-10
24530,24310,Mairie de Sencenac-Puy-de-Fourches,Sencenac-Puy-de-Fourches,mairie.sencenac-puydefourches@wanadoo.fr,+33 5 53 46 34 18,"",Le Bourg,45.3074173849,0.661196708679,2016-02-08
67516,67670,Mairie de Waltenheim-sur-Zorn,Waltenheim-sur-Zorn,mairie.waltenheim@wanadoo.fr,03 88 51 53 52,http://www.waltenheim-zorn.payszorn.com,8 rue de l'Église,48.7444992065,7.62656021118,2017-03-31
76586,76430,Mairie de Saint-Gilles-de-la-Neuville,Saint-Gilles-de-la-Neuville,mairiestgillesdelaneuville@wanadoo.fr,02 35 20 53 45,http://www.saintgillesdelaneuville.fr,42 route du Parc-d'Anxtot,49.5746994019,0.374951988459,2016-12-16
68377,68130,Mairie de Wittersdorf,Wittersdorf,mairie-de-witter@wanadoo.fr,03 89 40 92 96,"",5 rue de l’Église,47.6228981018,7.27940988541,2017-03-31
41295,41350,Mairie de Vineuil,Vineuil,mairie.vineuil@vineuil41.fr,02 54 50 54 50,http://www.vineuil41.fr,4 rue de la République,47.581359,1.377123,2017-05-10
39211,39120,Mairie des Essards-Taignevaux,Les Essards-Taignevaux,mairie-les-essards@wanadoo.fr,03 84 81 45 32,"",2 route de Chaussin,46.8709983826,5.42924022675,2016-11-14
79147,79240,Mairie de Largeasse,Largeasse,mairie.largeasse@wanadoo.fr,05 49 72 02 10,http://www.largeasse.fr,1 rue de la République,46.6904983521,-0.503087997437,2016-08-08
57288,57880,Mairie de Ham-sous-Varsberg,Ham-sous-Varsberg,secretaire1@hamsousvarsberg.fr,03 87 29 86 90,http://www.hamsousvarsberg.fr,3 rue du Ruisseau,49.1786994934,6.64572000504,2017-06-13
72363,72160,Mairie de Tuffé-Val-de-la-Chéronne,Tuffé-Val-de-la-Chéronne,tuffe.mairie@wanadoo.fr,02 43 93 47 21,http://www.tuffe.fr,Tuffé,48.112709,0.518778,2016-08-08
60630,60240,Mairie de Thibivillers,Thibivillers,thibivillers@wanadoo.fr,03 44 49 13 26,http://thibivillers.fr,4 rue des Tilleuls,49.3008384705,1.89912796021,2016-11-14
02136,02140,Mairie de Burelles,Burelles,mairiedeburelles@orange.fr,03 23 98 02 76,"",2 rue Roulier,49.7819023132,3.89613103867,2016-11-14
27191,27490,Mairie de Clef-Vallée-d'Eure,Clef-Vallée-d'Eure,mairie@clefvalleedeure.fr,02 32 67 75 20,http://www.clefvalleedeure.fr,6 rue de Louviers,49.1301994324,1.21081995964,2016-12-16
67180,67504,Mairie de Haguenau,Haguenau Cedex,ecrire@agglo-haguenau.fr,03 88 90 68 50,http://www.ville-haguenau.fr,1 place Charles-de-Gaulle,48.8172561,7.7875346,2017-03-31
45105,45700,Mairie de Cortrat,Cortrat,mairiedecortrat@ozone.net,02 38 94 92 82,"",147 rue Léon-Plancheron,47.8952772,2.7643451,2017-05-10
14381,14170,Mairie de Louvagny,Louvagny,commune-de-louvagny@orange.fr,02 31 40 84 50,"",Rue Principale,48.947183,-0.045486,2017-04-21
79045,79110,Mairie de Bouin,Bouin,mairie-bouin@paysmellois.org,+33 5 49 29 85 12,"",1 rue de la Mairie,46.0874663,-0.0175338,2015-08-12
76344,76390,Mairie de Haudricourt,Haudricourt,mairie.haudricourt@wanadoo.fr,02 35 93 46 08,"",14 rue de l'Eglise,49.7717094421,1.65241897106,2016-12-16
85306,85240,Mairie de Xanton-Chassenon,Xanton-Chassenon,mairie.xanton@wanadoo.fr,02 51 52 11 46,http://www.xantonchassenon.fr,Place de la Mairie,46.4838981628,-0.751124978065,2016-08-08
62878,62123,Mairie de Warlus,Warlus,commune-de-warlus@orange.fr,+33 3 21 58 20 71,http://www.warlus.fr,La Place,50.2750053406,2.6682240963,2015-08-12
63189,63820,Mairie de Laqueuille,Laqueuille,mairie.laqueuille@wanadoo.fr,04 73 22 01 02,http://www.laqueuille.fr,Le Bourg,45.6508102417,2.73213791847,2017-03-31
25213,25140,Mairie des Écorces,Les Écorces,mairie-les-ecorces@wanadoo.fr,03 81 68 61 06,"",7 Grande rue,47.2195014954,6.79899978638,2016-11-14
56195,56130,Mairie de La Roche-Bernard,La Roche-Bernard,mairie-lrb@wanadoo.fr,02 99 90 60 51,http://www.laroche-bernard.com,Place Louis-Lévesque,47.518693,-2.3030657,2017-02-21
39156,39130,Mairie de Cogna,Cogna,mairie.cogna@wanadoo.fr,+33 3 84 25 28 96,"",8 Grande rue,46.5769996643,5.75275993347,2015-07-08
76175,76660,Mairie de Clais,Clais,"",02 35 94 91 15,"",19 rue de l'Eglise,49.80713,1.450545,2017-07-11
32440,32160,Mairie de Tasque,Tasque,mairie.tasque@wanadoo.fr,05 62 69 20 01,"",Le Village,43.6393699646,0.0199350006878,2017-10-09
44155,44310,Mairie de Saint-Colomban,Saint-Colomban,mairie@st-colomban.fr,02 40 05 89 28,http://www.st-colomban.fr,30 rue de l'Hôtel-de-Ville,47.0108985901,-1.58244001865,2016-08-08
10194,10200,Mairie de Lévigny,Lévigny,mairie.levigny@wanadoo.fr,03 25 92 77 34,"",Place de la Mairie,48.3016014099,4.70706987381,2016-07-06
69296,69360,Mairie de Solaize,Solaize,info@mairie-solaize.fr,04 78 02 82 67,http://www.mairie-solaize.fr,47 place de la Mairie,45.6394004822,4.84111976624,2016-12-16
47221,47170,Mairie de Réaup-Lisse,Réaup-Lisse,mairie.de.reaup@wanadoo.fr,+33 5 53 65 75 17,"",Le Bourg,44.0913889,0.1877778,2016-02-08
17113,17360,Mairie de La Clotte,La Clotte,la.clotte@mairie17.com,05 46 04 71 66,"",Le Bourg,45.1306343079,-0.205070003867,2016-08-08
25073,25870,Mairie de Bonnay,Bonnay,mairie.bonnay25@wanadoo.fr,+33 3 81 57 80 06,http://www.bonnay.fr,2 rue du Château,47.3342618,6.0515502,2015-07-08
51623,51500,Mairie de Ville-en-Selve,Ville-en-Selve,commune-de-ville-en-selve@orange.fr,03 26 61 11 94,http://www.ville-en-selve.fr,1 place de la République,49.1255161,4.0816624,2017-07-10
31130,31580,Mairie de Cazaril-Tambourès,Cazaril-Tambourès,cazaril-tamboures@orange.fr,05 61 88 97 92,"",1 chemin du Turon,43.1835762,0.5435029,2017-10-09
54372,54760,Mairie de Moivrons,Moivrons,moivrons.mairie@wanadoo.fr,03 83 31 83 75,"",2 rue de la Côte,48.840801239,6.25076007843,2017-06-13
62148,62320,Mairie de Bois-Bernard,Bois-Bernard,secretariat.boisbernard@gmail.com,03 91 83 07 00,http://www.bois-bernard.fr,Place de la Mairie,50.3830986023,2.91212010384,2016-08-08
47301,47350,Mairie de Seyches,Seyches,mairie-seyches@wanadoo.fr,05 53 83 60 23,"",Le Bourg,44.5119934082,0.31468001008,2017-02-21
23253,23250,Mairie de Thauron,Thauron,mairie.thauron@orange.fr,05 55 64 59 08,"",Le Bourg,45.9997177124,1.81736600399,2017-03-31
87009,87120,Mairie de Beaumont-du-Lac,Beaumont-du-Lac,mairie.beaumontdulac@wanadoo.fr,05 55 69 15 62,"",Le Bourg,45.771194458,1.83456802368,2017-03-31
09145,09100,Mairie des Issards,Les Issards,mairie.les.issards@wanadoo.fr,05 61 68 68 06,"",Grand'rue,43.078175,1.736003,2017-10-09
55472,55500,Mairie de Saulvaux,Saulvaux,mairie.saulvaux@gmail.com,03 29 78 36 90,"",17 Grande rue,48.7084007263,5.48056983948,2017-06-13
14759,14700,Mairie de Villy-lez-Falaise,Villy-lez-Falaise,mairievillylezfalaise@wanadoo.fr,+33 2 31 90 26 60,"",1 route de Damblainville,48.8892903,-0.190959300000031,2016-04-12
28405,28500,Mairie de Vert-en-Drouais,Vert-en-Drouais,mairie-vert-en-drouais@wanadoo.fr,02 37 82 91 01,http://www.vert-en-drouais.fr,37 rue Charles-Waddington,48.7602005005,1.2912800312,2017-05-10
59451,59530,Mairie d'Orsinval,Orsinval,mairie.orsinval@wanadoo.fr,03 27 49 06 36,"",Rue du Vieux-Chemin,50.2733001709,3.62632989883,2016-08-08
55251,55220,Mairie d'Ippécourt,Ippécourt,mairie.ippecourt@orange.fr,03 29 80 12 64,"",2 bis rue Basse,49.0359197,5.208338,2017-06-13
52171,52110,Mairie de Dommartin-le-Franc,Dommartin-le-Franc,mairie.dommartinlefranc@wanadoo.fr,03 25 55 49 28,"",1 rue du Maréchal-Leclerc,48.4303016663,4.96143007278,2017-07-10
71546,71520,Mairie de Trambly,Trambly,trambly@wanadoo.fr,03 85 50 46 98,http://www.trambly.com,5 rue de la Mairie,46.30627,4.481909,2017-04-21
07065,07380,Mairie de Chirols,Chirols,ma-chiro@inforoutes-ardeche.fr,+33 4 75 94 40 11,http://www.chirols.fr,Le Village,44.6856155396,4.28666782379,2015-07-08
86099,86340,Mairie de Fleuré,Fleuré,fleure@cg86.fr,05 49 42 60 15,http://www.fleure86.fr,Route de Poitiers,46.4794205,0.5182034,2016-08-08
60616,60590,Mairie de Sérifontaine,Sérifontaine,mairiedeserifontaine@orange.fr,03 44 84 80 02,http://www.mairie-de-serifontaine.fr,2 rue Hacque,49.3551963,1.7682994,2016-11-14
14183,14690,Mairie de Cossesseville,Cossesseville,"",02 31 69 39 75,"",Le Bourg,48.895299,0.424135,2017-07-11
71491,71600,Mairie de Saint-Yan,Saint-Yan,mairiesainttyan@wanadoo.fr,03 85 84 93 11,http://www.saint-yan.fr,16 rue du Centre,46.4113998413,4.03843021393,2017-04-21
58122,58150,Mairie de Garchy,Garchy,contact@mairie-garchy.fr,03 86 69 12 79,http://mairie-garchy.fr,1 rue Ernest-Durand,47.2629318237,3.06966710091,2017-04-21
81174,81440,Mairie de Montdragon,Montdragon,mairie.montdragon@wanadoo.fr,05 63 42 00 24,"",1 place des Écoles,43.7747955322,2.10329699516,2017-10-09
38113,38930,Mairie de Clelles,Clelles,mairie.clelles@wanadoo.fr,04 76 34 40 89,"",Place de la Mairie,44.8272255,5.6226059,2016-12-16
24340,24130,Mairie de Prigonrieux,Prigonrieux,mairie@ville-prigonrieux.fr,05 53 61 55 55,http://www.ville-prigonrieux.fr,Place du Groupe-l'Oiseau,44.855222,0.401572,2017-02-21
67178,67320,Mairie de Gungwiller,Gungwiller,mairie.gungwiller@wanadoo.fr,+33 3 88 00 61 73,http://www.gungwiller.fr,8 rue de la Vieille-Poste,48.9099006653,7.14593982697,2016-03-10
71588,71600,Mairie de Vitry-en-Charollais,Vitry-en-Charollais,mairie.vitryencharollais@wanadoo.fr,03 85 81 14 40,http://www.vitry-en-charollais.fr,Le Bourg,46.4298898,4.0295718,2017-04-21
49067,49220,Mairie de Chenillé-Champteussé,Champteussé-sur-Baconne,mairie-sg.champteusse@wanadoo.fr,+33 2 41 95 13 20,"",3 rue de la Cure,47.6670207,-0.6562301,2016-03-23
79250,79330,Mairie de Sainte-Gemme,Sainte-Gemme,mairie.sainte.gemme@orange.fr,+33 5 49 96 43 51,"",2 rue de la Mairie,46.9021535,-0.287583,2015-08-12
14300,14430,Mairie de Gerrots,Gerrots,mairie.gerrots@orange.fr,02 31 61 04 31,"",Le Lieu Gasnel,49.1923027039,-0.00495899980888,2017-04-21
